region,school_name,closure_year,local_office,school_level,utilization_status,address,years_since_closure,closure_risk_index
chunnam,남성초,2008,부여,초,매각,부여군 남면 회동리 333-2,17,0.3278688524590164
chunnam,남양초 온암분교장,1992,청양,초,매각,청양군 남양면 온암리 232,33,0.5377049180327867
chunnam,남양초 온직분교장,1994,청양,초,매각,청양군 남양면 온직리 442-4,31,0.5114754098360655
chunnam,남양초백금분교장,2006,청양,초,매각,청양군 남양면 백금리 60-40,19,0.35409836065573774
chunnam,남이초 건천분교장,1999,금산,초,매각,금산군 남이면 건천리 204,26,0.4459016393442625
chunnam,남이초 흑암분교장,1999,금산,초,매각,금산군 남이면 흑암리 454,26,0.4459016393442625
chunnam,남일중,2009,금산,중,매각,금산군 남일면 음대리 315-1,16,0.2163934426229508
chunnam,남일초 금일분교장,1998,금산,초,매각,금산군 남일면 음대리 201-1,27,0.4590163934426231
chunnam,남진초,2001,태안,초,매각, 태안군 남면 진산리 18-39,24,0.4196721311475411
chunnam,내경초,2007,당진,초,매각,당진시 우강면 내경리 11-4,18,0.34098360655737714
chunnam,내산초 천보분교장,1999,부여,초,매각,부여군 내산면 묘원리 47,26,0.4459016393442625
chunnam,대농초,2006,보령,초,매각,보령시 미산면 대농리 255-2,19,0.35409836065573774
chunnam,대룡초,2007,공주,초,미활용,공주시 신풍면 대룡리 407,18,0.6852459016393443
chunnam,대률초,1999,예산,초,매각,예산군 대흥면 대률리 476-2,26,0.4459016393442625
chunnam,대률초,1999,예산,초,자체활용,예산군 대흥면 대률리 476-1,26,0.5442622950819672
chunnam,대명초,2022,논산계룡,초,미활용,논산시 상월면 대촌리 268,3,0.48852459016393446
chunnam,대산초 오지분교장,2004,서산,초,매각,서산시 대산읍 오지리 41,21,0.38032786885245917
chunnam,대산초 웅도분교장,2016,서산,초,매각,서산시 대산읍 웅도리 40,9,0.22295081967213104
chunnam,대성초,2007,서산,초,매각,서산시 지곡면 환성리 434,18,0.34098360655737714
chunnam,대술초 예동분교장,1992,예산,초,매각,예산군 대술면 이티리 649-2,33,0.5377049180327867
chunnam,대치초,2012,청양,초,매각,청양군 대치면 시전리 276,13,0.2754098360655738
chunnam,대치초 상갑분교장,1991,청양,초,매각,청양군 대치면 상갑리 286,34,0.5508196721311475
chunnam,대평초,2014,홍성,초,미활용,홍성군 광천읍 대평리 318,11,0.5934426229508197
chunnam,대하초,1994,홍성,초,매각,홍성군 은하면 대율리 266-1,31,0.5114754098360655
chunnam,대흥초 대송분교장,1999,예산,초,매각,예산군 대흥면 대야리 49-1,26,0.4459016393442625
chunnam,덕명초,2019,홍성,초,자체활용,홍성군 광천읍 신진리 402,6,0.28196721311475414
chunnam,덕지초,2000,공주,초,매각,공주시 탄천면 덕지리 179-3,25,0.4327868852459018
chunnam,도고초 화천분교장,2005,아산,초,매각,아산시 도고면 화천리 182-1,20,0.36721311475409846
chunnam,도곡초,1995,논산계룡,초,매각,계룡시 엄사면 도곡리 151-2 외15필지,30,0.4983606557377048
chunnam,도성초,2014,당진,초,대부,당진시 대호지면 사성리 35-9,11,0.4459016393442623
chunnam,도화담초,2006,보령,초,매각,보령시 미산면 도화담리 178-2,19,0.35409836065573774
chunnam,독호초,2004,서산,초,매각,서산시 대산읍 독곶리 121-5,21,0.38032786885245917
chunnam,동산초,2015,논산계룡,초,자체활용,논산시  양촌면 인천리 66,10,0.3344262295081968
chunnam,동신초,2007,예산,초,매각,예산군 신암면 신택리 174-3,18,0.34098360655737714
chunnam,마곡초 월가분교장,1996,공주,초,매각,공주시 사곡면 월가리 901,29,0.4852459016393441
chunnam,마동초 장선분교장,1999,서천,초,매각,서천군 마서면 장선리 122-1,26,0.4459016393442625
chunnam,만사초,1992,예산,초,대부,예산군 신양면 만사리 156-8,33,0.7344262295081968
chunnam,매봉초,1999,예산,초,매각,예산군 봉산면 응안리 77-4,26,0.4459016393442625
chunnam,면천초 죽동분교장,1994,당진,초,자체활용,당진시 면천면 죽동리 347-1,31,0.6098360655737706
chunnam,명덕초,1996,보령,초,매각,보령시 미산면 봉성리 462-1,29,0.4852459016393441
chunnam,명봉초,1998,서산,초,자체활용,서산시 성연면 명천리 35,27,0.5573770491803277
chunnam,명지초 삼길포분교장,2003,서산,초,매각,서산시 대산읍 화곡리 산1,22,0.3934426229508198
chunnam,목천초 덕전분교장,1991,천안,초,매각,천안시 동남구 목천면 덕전리 210,34,0.5508196721311475
chunnam,무술초,1999,부여,초,매각,부여군 외산면 비암리 26-1,26,0.4459016393442625
chunnam,문박초,1998,청양,초,매각,청양군 비봉면 중묵리 517-2,27,0.4590163934426231
chunnam,문산초 성암분교장,1998,서천,초,매각,서천군 문산면 지원리 472-1,27,0.4590163934426231
chunnam,문성초,2006,청양,초,매각,청양군 목면 지곡리 78-5,19,0.35409836065573774
chunnam,반양초,2012,서산,초,매각,서산시 해미면 반양리 395,13,0.2754098360655738
chunnam,반포초 마암분교장,1991,공주,초,자체활용,공주시 반포면 마암리 산 4-2,34,0.6491803278688525
chunnam,방두초,2006,태안,초,매각, 태안군 근흥면 두야리 910-2,19,0.35409836065573774
chunnam,백석포초,2007,아산,초,자체활용,아산시 영인면 백석포리 290-4,18,0.43934426229508194
chunnam,백암초,1999,부여,초,매각,부여군 세도면 청송리 179-1,26,0.4459016393442625
chunnam,벌곡중,1995,논산계룡,중,매각,논산시 벌곡면 사정리 433-1 외1필지,30,0.3999999999999999
chunnam,벌곡초 덕천분교장,1994,논산계룡,초,매각,논산시 벌곡면 대덕리 162,31,0.5114754098360655
chunnam,벌곡초 조동분교장,1994,논산계룡,초,매각,논산시 벌곡면 조동리 113,31,0.5114754098360655
chunnam,병천초 봉성분교장,2007,천안,초,미활용,천안시 동남구 병천면 매성리 253,18,0.6852459016393443
chunnam,병천초 송정분교장,1993,천안,초,매각,천안시 동남구 병천면 송정리 531-18,32,0.524590163934426
chunnam,보룡초 죽당분교장,1999,공주,초,매각,공주시 우성면 죽당리 276,26,0.4459016393442625
chunnam,복룡초,2007,공주,초,매각,공주시 이인면 복룡리 422-2,18,0.34098360655737714
chunnam,복수초 용진분교장,2011,금산,초,미활용,금산군 복수면 용진리 405-1,14,0.6327868852459017
chunnam,본당초,2000,당진,초,매각,당진시 송악면 본당리 330-1,25,0.4327868852459018
chunnam,부동초 수통분교장,1992,금산,초,매각,금산군 부리면 수통리 439-2,33,0.5377049180327867
chunnam,부리초 금동분교장,1999,금산,초,매각,금산군 부리면 신촌리 317,26,0.4459016393442625
chunnam,부리초 부동분교장,1998,금산,초,자체활용,금산군 부리면 예미리414-4,27,0.5573770491803277
chunnam,부성초 중왕분교장,2009,서산,초,매각,서산시 지곡면 중왕리 244-1,16,0.3147540983606558
chunnam,부여초 부양분교장,2007,부여,초,매각,부여군 부여읍 현북리 925-2,18,0.34098360655737714
chunnam,부적초 부남분교장,2007,논산계룡,초,대부,논산시 부적면 탑정리 256-3,18,0.5377049180327867
chunnam,비남초 ,2007,서천,초,매각,서천군 비인면 관리 410,18,0.34098360655737714
chunnam,비봉초,2003,청양,초,매각,청양군 비봉면 용천리 307,22,0.3934426229508198
chunnam,비인초 남당분교장,1993,서천,초,매각,서천군 비인면 남당리 396-2,32,0.524590163934426
chunnam,비인초 성산분교장,1992,서천,초,매각,충남 서천군 비인면 성산리 206-2,33,0.5377049180327867
chunnam,산성초,2007,서산,초,매각,서산시 지곡면 산성리 764,18,0.34098360655737714
chunnam,산성초 분점도분교장,2003,서산,초,매각,서산시 지곡면 도성리 502,22,0.3934426229508198
chunnam,산성초 우도분교장,1997,서산,초,매각,서산시 지곡면 중왕리 747-4,28,0.47213114754098384
chunnam,산수초,2007,홍성,초,자체활용,홍성군 홍북면 산수리100,18,0.43934426229508194
chunnam,삼봉초 소난지분교장,1992,당진,초,매각,당진시 석문면 난지도리 산22-5,33,0.5377049180327867
chunnam,삼선초,2007,아산,초,매각,아산시 선장면 대흥리 304-5,18,0.34098360655737714
chunnam,삼성초,1992,부여,초,매각,부여군 충화면 청남리 88-5,33,0.5377049180327867
chunnam,삼포초,1999,서산,초,미활용,서산시 고북면 봉생리 101-2,26,0.7901639344262298
chunnam,삽교초 성리분교장,1991,예산,초,매각,예산군 삽교읍 두리 172-9,34,0.5508196721311475
chunnam,상록초 내도분교장,2007,당진,초,매각,당진시 송악읍 고대면 165-23,18,0.34098360655737714
chunnam,상성초,1999,공주,초,매각,공주시 계룡면 상성리 77-1,26,0.4459016393442625
chunnam,상장초,1993,예산,초,매각,예산군 고덕면 상장리 347-8,32,0.524590163934426
chunnam,서광초,1999,논산계룡,초,매각,논산시 광석면 득윤리 74 외5필지,26,0.4459016393442625
chunnam,서도초 마량분교장,1994,서천,초,매각,서천군 서면 마량리 70-4,31,0.5114754098360655
chunnam,서면초 칠성분교장,1994,서천,초,매각,서천군 서면 원두리 617-1,31,0.5114754098360655
chunnam,서부초 상황분교장,1999,홍성,초,매각,홍성군 서부면 상황리 208-1,26,0.4459016393442625
chunnam,서천초 남양분교장,1987,서천,초,매각,충남 서천군 서천읍 군사리 176-2,38,0.6032786885245901
chunnam,석송초 화봉분교장,1999,공주,초,매각,공주시 정안면 화봉리 150-5,26,0.4459016393442625
chunnam,선장초 신정분교장,2003,아산,초,매각,아산시 선장면 대정리 164,22,0.3934426229508198
chunnam,선장초 학선분교장,2001,아산,초,매각,아산시 선장면 선창리 12-46,24,0.4196721311475411
chunnam,성광초,2011,논산계룡,초,자체활용,논산시  성동면 병촌리 351,14,0.3868852459016394
chunnam,성연초 일광분교장,1999,서산,초,매각,서산시 성연면 고남리 166,26,0.4459016393442625
chunnam,소사초,1999,부여,초,매각,부여군 초촌면 소사리 465,26,0.4459016393442625
chunnam,소원초 소근분교장,1999,태안,초,매각, 태안군 소원면 소근리 295-43,26,0.4459016393442625
chunnam,소원초 의항분교장,2023,태안,초,미활용,태안군 소원면 의항리 337,2,0.47540983606557374
chunnam,송간초 신왕분교장,1992,부여,초,매각,부여군 부여읍 신정리 405,33,0.5377049180327867
chunnam,송남초 동화분교장,1994,아산,초,매각,아산시 송악면 동화리 655-2,31,0.5114754098360655
chunnam,송림초 유부도분교장,2015,서천,초,매각,서천군 장항읍 송림리 890-56,10,0.23606557377049175
chunnam,송학초 송도분교장,2000,보령,초,매각,보령시 주교면 송학리 650,25,0.4327868852459018
chunnam,수곡초,1999,보령,초,매각,보령시 주산면 유곡리 245-32,26,0.4459016393442625
chunnam,수부초,1999,보령,초,매각,보령시 웅천읍 수부리 567-4,26,0.4459016393442625
chunnam,수정초 칠갑분교장,2010,청양,초,매각,청양군 대치면 장곡리 153-5,15,0.3016393442622951
chunnam,순성초 유동분교장,1993,당진,초,매각,당진시 순성면 성북리 158,32,0.524590163934426
chunnam,시묘초,1997,논산계룡,초,자체활용,논산시 은진면 시묘리 496-1,28,0.5704918032786884
chunnam,시초초 선동분교장,1999,서천,초,매각,서천군 시초면 선동리 137-1,26,0.4459016393442625
chunnam,신당초 죽도분교장,1991,홍성,초,매각,홍성군 서부면 죽도리 18,34,0.5508196721311475
chunnam,신당초 천수분교장,2007,홍성,초,매각,홍성군 서부면 신리 109-1,18,0.34098360655737714
chunnam,신대초 지량분교장,1999,금산,초,매각,금산군 복수면 지량리 293,26,0.4459016393442625
chunnam,신두초,1993,태안,초,매각, 태안군 원북면 신두리 439,32,0.524590163934426
chunnam,신양초 귀곡분교장,1999,예산,초,매각,예산군 신양면 귀곡리 844,26,0.4459016393442625
chunnam,신양초 황계분교장,2006,예산,초,매각,예산군 신양면 황계리 207,19,0.35409836065573774
chunnam,신풍초 영정분교장,2002,공주,초,매각,공주시 신풍면 영정리 177-4,23,0.4065573770491805
chunnam,신풍초 조평분교장,1994,공주,초,매각,공주시 신풍면 조평리 127-3,31,0.5114754098360655
chunnam,안중초 나암도분교장,1999,태안,초,매각, 태안군 안면읍 중장리 산34-1,26,0.4459016393442625
chunnam,안중초 대야도분교장,1999,태안,초,매각, 태안군 안면읍 중장리 산46-3,26,0.4459016393442625
chunnam,안중초 신야분교장,1999,태안,초,매각, 태안군 안면읍 신야리 123-2,26,0.4459016393442625
chunnam,안중초 외도분교장,1994,태안,초,매각, 태안군 안면읍 승언리 3268,31,0.5114754098360655
chunnam,안중초 장등분교장,2007,태안,초,매각, 태안군 안면읍 중장리 92-14,18,0.34098360655737714
chunnam,안치초,1999,예산,초,매각,예산군 삽교읍 안치리 145,26,0.4459016393442625
chunnam,안흥초 가의도분교장,1999,태안,초,매각, 태안군 근흥면 가의도리 486-2,26,0.4459016393442625
chunnam,안흥초 궁시도분교장,1986,태안,초,매각, 태안군 근흥면 가의도리 산18-2,39,0.6163934426229508
chunnam,안흥초 마도분교장,1999,태안,초,매각,태안군 근흥면 신진도리 210,26,0.4459016393442625
chunnam,안흥초 흑도분교장,1979,태안,초,매각,태안군 근흥면 가의도리 산35-2,46,0.7081967213114756
chunnam,양막초,1999,예산,초,매각,예산군 오가면 양막리 71-5,26,0.4459016393442625
chunnam,양촌초 쌍계분교장,1995,논산계룡,초,매각,논산시 양촌면 중산리 711-1,30,0.4983606557377048
chunnam,양촌초 장원분교장,1997,논산계룡,초,미활용,논산시 양촌면 산직리 566-2,28,0.816393442622951
chunnam,양화초 시음분교장,1997,부여,초,매각,부여군 양화면 상촌리 197,28,0.47213114754098384
chunnam,어은초,2004,태안,초,매각, 태안군 태안읍 어은리 349,21,0.38032786885245917
chunnam,연봉초,1999,서천,초,매각,서천군 한산면 마양리 220-1,26,0.4459016393442625
chunnam,연산초 개화분교장,1995,논산계룡,초,매각,논산시 연산면 화악리 172,30,0.4983606557377048
chunnam,염티초 삼서분교장,2004,아산,초,매각,아산시 염티읍 산양리 146-1,21,0.38032786885245917
chunnam,오천초 빙도분교장,2001,보령,초,매각,보령시 천북면 낙동리 1017-81,24,0.4196721311475411
chunnam,옥산초 홍연분교장,1994,부여,초,매각,부여군 옥산면 홍연리 329-1,31,0.5114754098360655
chunnam,왕암초,2002,논산계룡,초,매각,논산시 가야곡면 왕암리 372,23,0.4065573770491805
chunnam,왕암초 삼전분교장,1992,논산계룡,초,매각,논산시 가야곡면 삼전리 119 외1필지,33,0.5377049180327867
chunnam,왕진초,1996,청양,초,매각,청양군 청남면 왕진리 573,29,0.4852459016393441
chunnam,왕흥초,2006,공주,초,매각,공주시 계룡면 내흥리 632-1,19,0.35409836065573774
chunnam,외산초 반교분교장,1999,부여,초,매각,부여군 외산면 반교리 177,26,0.4459016393442625
chunnam,용연초,2000,당진,초,자체활용,당진시 용연동 803-3,25,0.5311475409836065
